can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,price_change_hourly_rate,price_change_projections,price_change_locked_until,price_change_calibrating,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
True,True,,,184667,0,0,0,0,0.9,-4,"[{'offset': 0, 'projected_percent': '0.9', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.8', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.8', 'likelihood': 1}]",,False,0,2,2.5,2.5,1,Victor,2.5,37,False,,,45,184667.jpg,1.6,False,Lindelöf,0.3,False,,a,2,7,8,14310,710,13955,932,0.6,1.8,Lindelöf,,206.0,2025-09-01,1994-07-17,False,p184667,450,0,0,1,9,1,0,0,0,0,0,0,28,74.4,37.3,37.0,14.9,21,7,1,22,5,0.44,0.17,0.61,9.22,,,,,,,[],,123,56,163,44,132,37,142,49,0.09,0.0,0.03,0.12,1.84,1.8,448,94,151,59,263,93,285,104,1.0,0.2,4.4
True,True,,,606798,0,0,0,0,-30.2,-6,"[{'offset': 0, 'projected_percent': '-30.4', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-30.9', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-31.5', 'likelihood': -2}]",,False,0,2,0.0,0.0,0,Andrés,0.0,38,False,,,40,606798.jpg,0.0,False,García,1.5,False,,a,2,7,0,44786,1340,66485,4585,0.0,0.0,A.García,,,,,False,p606798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,459,175,450,174,395,160,464,175,0.0,0.0,0.0,0.0,0.0,0.0,655,205,455,169,473,175,148,60,0.0,0.0,0.0
True,True,,,195546,0,0,-1,1,-45.0,38,"[{'offset': 0, 'projected_percent': '-43.1', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-37.5', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-31.8', 'likelihood': -2}]",,False,1,3,4.8,4.8,12,Emiliano,4.8,41,False,,,59,195546.jpg,4.2,False,Buendía Stati,1.0,False,,a,2,7,21,56956,8972,94049,2904,0.8,3.6,Buendía,,10.0,2021-06-10,1996-12-25,False,p195546,401,1,0,1,8,0,0,0,0,0,0,3,73,66.0,80.5,59.0,19.6,5,20,9,34,5,0.92,0.24,1.16,7.86,3.0,,1.0,,1.0,,[],,143,48,63,52,74,45,91,48,0.21,0.0,0.05,0.26,1.76,1.8,81,54,53,21,84,36,184,58,1.12,0.22,7.63
True,True,,,122806,0,0,-1,1,-19.0,9,"[{'offset': 0, 'projected_percent': '-18.8', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-18.2', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-17.6', 'likelihood': -1}]",,False,0,3,4.0,4.0,6,John,4.0,45,False,,,54,122806.jpg,3.4,False,McGinn,2.2,False,,a,2,7,17,68823,4992,153254,6292,0.7,3.1,McGinn,,243.0,2018-08-08,1994-10-18,False,p122806,434,0,2,2,7,0,0,0,2,0,0,1,65,52.4,84.9,15.0,14.8,8,17,5,30,5,0.77,0.24,1.01,8.29,2.0,,,,,,[],,184,74,56,46,221,119,146,74,0.16,0.0,0.05,0.21,1.72,1.45,169,107,75,28,121,48,122,37,1.04,0.41,6.22
True,True,,,88894,0,0,0,0,0.6,-2,"[{'offset': 0, 'projected_percent': '0.6', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.6', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.5', 'likelihood': 1}]",,False,0,3,2.0,2.0,1,Ross,2.0,46,False,,,50,88894.jpg,2.0,False,Barkley,0.3,False,,a,2,7,10,15971,414,15847,1370,0.4,2.0,Barkley,,241.0,2024-07-01,1993-12-05,False,p88894,308,0,0,1,8,0,0,0,0,0,0,0,66,42.4,82.3,31.0,15.6,5,16,7,28,4,0.38,0.14,0.52,7.36,4.0,,,,,,[],,211,89,58,47,150,78,128,68,0.11,0.0,0.04,0.15,2.15,2.34,241,151,194,86,232,102,308,107,1.17,0.29,8.18
True,True,100.0,100.0,226944,0,0,0,0,-74.8,-2,"[{'offset': 0, 'projected_percent': '-75.1', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-76.0', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-77.0', 'likelihood': -3}]",,False,0,3,3.2,3.2,6,Boubacar,3.2,47,False,,2026-07-23T12:01:23.337269Z,50,226944.jpg,3.0,False,Kamara,0.3,False,,a,2,7,15,14151,942,21117,1169,0.6,3.0,Kamara,,73.0,2022-06-11,1999-11-23,False,p226944,443,0,1,2,7,0,0,0,0,0,0,0,85,68.0,68.8,6.0,14.3,11,16,9,36,5,0.12,0.16,0.28,8.44,,,,,,,[],,138,46,78,58,289,149,156,81,0.02,0.0,0.03,0.05,1.71,1.42,269,166,106,42,141,56,289,98,1.02,0.41,7.31
True,True,0.0,0.0,449871,0,0,-1,1,-8.8,0,"[{'offset': 0, 'projected_percent': '-8.8', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-8.8', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-8.8', 'likelihood': -1}]",,False,0,3,0.0,0.0,0,Amadou,0.0,48,False,Knee injury - Unknown return date,2026-07-23T12:01:23.352497Z,49,449871.jpg,0.0,False,Onana,0.0,False,,i,2,7,0,497,26,1640,70,0.0,0.0,Onana,,21.0,2024-07-22,2001-08-16,False,p449871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.avfc.co.uk/news/2026/september/18/prematch-team-news-for-spurs-showdown/,571,236,569,242,534,217,577,238,0.0,0.0,0.0,0.0,0.0,0.0,372,222,570,236,582,243,590,245,0.0,0.0,0.0
True,True,,,645618,0,0,0,0,-68.2,0,"[{'offset': 0, 'projected_percent': '-68.2', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-68.2', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-68.2', 'likelihood': -3}]",,False,0,3,0.0,0.0,0,Bradley,0.0,50,False,,,45,645618.jpg,0.0,False,Burrowes,0.6,False,,a,2,7,0,21287,462,34312,2588,0.0,0.0,Burrowes,,241.0,2025-01-09,2008-03-04,False,p645618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,542,218,538,224,499,197,547,219,0.0,0.0,0.0,0.0,0.0,0.0,540,283,542,219,555,226,240,76,0.0,0.0,0.0
True,True,,,577285,0,0,0,0,13.1,-5,"[{'offset': 0, 'projected_percent': '13.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '13.0', 'likelihood': 1}, {'offset': 2, 'projected_percent': '13.0', 'likelihood': 1}]",,False,0,3,1.8,1.8,1,George,1.8,51,False,,,45,577285.jpg,1.8,False,Hemmings,1.2,False,,a,2,7,9,115108,2425,67616,7683,0.4,2.0,George Hemmings,,241.0,2025-08-05,2007-03-04,False,p577285,297,0,0,1,7,0,0,0,0,0,0,0,34,25.2,42.1,25.0,9.1,3,10,6,19,4,0.07,0.16,0.23,6.26,,,,,,,[],,265,111,148,94,166,89,222,102,0.02,0.0,0.05,0.07,1.9,2.12,516,270,208,94,251,109,164,50,1.21,0.3,5.76
True,True,75.0,,653481,0,0,0,0,0.1,-2,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '-0.7', 'likelihood': -1}]",,False,0,3,1.4,1.8,0,Alysson Edward Franco,1.8,52,False,Unspecified injury - 75% chance of playing,2026-09-19T11:30:09.355376Z,50,653481.jpg,2.0,False,da Rocha dos Santos,0.0,False,,d,2,7,8,3344,58,3479,616,0.4,1.6,Alysson,Alysson,30.0,2026-01-01,2006-05-05,False,p653481,87,1,0,0,2,0,0,0,1,0,0,0,34,39.8,4.9,25.0,7.0,2,4,2,8,0,0.06,0.00,0.06,2.40,,,,,,,[],,218,94,305,156,168,91,249,111,0.06,0.0,0.0,0.06,2.48,2.07,335,202,214,97,234,103,497,195,0.0,0.0,8.28
True,True,100.0,100.0,614071,0,0,-1,1,6.3,67,"[{'offset': 0, 'projected_percent': '6.6', 'likelihood': 1}, {'offset': 1, 'projected_percent': '7.5', 'likelihood': 1}, {'offset': 2, 'projected_percent': '8.4', 'likelihood': 1}]",,False,1,3,3.5,3.5,13,Johan,3.5,53,False,,2026-08-15T15:30:06.388335Z,59,614071.jpg,7.0,False,Manzambi,0.3,False,,a,2,7,14,25849,22863,18510,1891,0.6,2.4,Manzambi,,207.0,2026-07-17,2005-10-14,False,p614071,98,1,1,1,1,0,0,0,0,0,0,2,48,65.8,29.8,60.0,15.6,2,5,2,9,1,0.44,0.24,0.68,1.54,,,,,,,[],,145,50,186,107,72,44,130,70,0.4,0.0,0.22,0.62,1.41,0.92,94,60,96,40,12,4,278,94,0.92,0.92,8.27
True,True,100.0,100.0,448089,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,1.0,1.0,4,Joao,1.0,54,False,,2026-09-16T19:30:08.742410Z,55,448089.jpg,1.0,False,Gomes,0.0,False,,a,2,7,2,1156,317,4035,126,0.2,0.4,Gomes,João Gomes,30.0,2026-07-20,2001-02-12,False,p448089,129,0,0,0,6,0,0,0,0,1,0,0,11,23.6,24.8,0.0,4.8,6,5,9,20,2,0.00,0.03,0.03,4.14,,,,,,,[],,273,115,199,113,636,277,296,134,0.0,0.0,0.02,0.02,2.89,4.19,145,88,272,126,385,181,505,199,1.4,0.0,13.95
True,True,100.0,100.0,173879,0,0,0,0,3.2,0,"[{'offset': 0, 'projected_percent': '3.2', 'likelihood': 1}, {'offset': 1, 'projected_percent': '3.2', 'likelihood': 1}, {'offset': 2, 'projected_percent': '3.2', 'likelihood': 1}]",,False,0,4,1.0,1.0,1,Tammy,1.0,56,False,,2026-08-15T16:00:07.558543Z,55,173879.jpg,1.0,False,Abraham,0.2,False,,a,2,7,4,15232,1184,12434,1258,0.2,0.7,Abraham,,241.0,2026-01-27,1997-10-02,False,p173879,71,0,0,0,3,0,0,0,0,0,0,0,13,3.2,6.2,2.0,1.1,0,1,1,2,0,0.00,0.00,0.00,2.69,,,,,,,[],,377,39,294,38,333,43,375,42,0.0,0.0,0.0,0.0,3.41,3.8,130,35,271,29,384,44,342,54,0.0,0.0,2.54
True,True,,,493105,0,0,-2,2,-53.3,-8,"[{'offset': 0, 'projected_percent': '-54.6', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-58.3', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-62.0', 'likelihood': -3}]",,False,0,3,0.5,0.5,0,Alejandro,0.5,160,False,,,58,493105.jpg,1.0,False,Garnacho Ferreyra,0.3,False,,a,2,7,3,7313,365,40581,2128,0.1,0.5,Garnacho,,10.0,2026-07-23,2004-07-01,False,p493105,31,0,0,0,0,0,0,0,0,0,0,0,9,1.2,3.6,0.0,0.5,0,2,0,2,0,0.00,0.00,0.00,0.49,,,,,,,"[{'property': 'loan_ineligible', 'notes': 'This player will not be available to face their parent club in Gameweek 27 as part of their loan conditions.', 'gameweek': 27, 'url': None}, {'property': 'loan_ineligible', 'notes': 'This player will not be available to face their parent club in Gameweek 16 as part of their loan conditions.', 'gameweek': 16, 'url': None}]",,396,185,320,162,646,286,388,182,0.0,0.0,0.0,0.0,1.42,0.0,108,69,343,162,391,186,284,96,0.0,0.0,5.81
True,True,,,517052,0,0,0,0,44.6,90,"[{'offset': 0, 'projected_percent': '45.0', 'likelihood': 3}, {'offset': 1, 'projected_percent': '46.2', 'likelihood': 3}, {'offset': 2, 'projected_percent': '47.5', 'likelihood': 3}]",,False,0,4,2.0,2.0,6,Nicolas,2.0,166,False,,,65,517052.jpg,2.5,False,Jackson,1.4,False,,a,2,7,10,171315,26053,82440,5500,0.3,1.5,N.Jackson,,189.0,2026-08-28,2001-06-20,False,p517052,286,1,0,1,2,0,0,0,2,0,0,1,52,42.8,36.8,76.0,15.4,1,8,0,9,4,0.68,0.60,1.28,2.75,,,,,2.0,,[],,210,17,165,18,53,17,136,18,0.21,0.0,0.19,0.4,0.87,0.63,42,11,203,19,191,19,155,23,1.26,0.31,2.83
True,True,0.0,0.0,690838,0,0,-1,1,-20.5,-1,"[{'offset': 0, 'projected_percent': '-20.6', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-20.9', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-21.2', 'likelihood': -2}]",,False,0,4,0.0,0.0,0,Brian,0.0,582,False,Unspecified injury - Unknown return date,2026-08-15T16:00:07.974271Z,54,690838.jpg,0.0,False,Madjo,0.2,False,,i,2,7,0,2816,131,30197,1426,0.0,0.0,Madjo,,241.0,2026-01-12,2009-01-12,False,p690838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.avfc.co.uk/news/2026/september/18/prematch-team-news-for-spurs-showdown/,636,71,639,75,626,72,641,75,0.0,0.0,0.0,0.0,0.0,0.0,215,48,637,73,641,75,330,52,0.0,0.0,0.0
True,True,,,487992,0,0,0,0,-72.7,0,"[{'offset': 0, 'projected_percent': '-72.7', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-72.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-72.7', 'likelihood': -3}]",,False,0,2,1.0,1.0,3,Matteo,1.0,596,False,,,45,487992.jpg,1.7,False,Ruggeri,0.1,False,,a,2,7,5,3032,389,5507,243,0.2,1.1,Ruggeri,,106.0,2026-08-19,2002-07-11,False,p487992,113,0,0,0,2,0,0,0,0,0,0,0,17,26.0,14.1,1.0,4.1,14,11,2,16,1,0.03,0.02,0.05,2.05,,,,,,,[],,262,107,249,89,336,126,303,113,0.02,0.0,0.02,0.04,1.63,1.59,486,119,258,93,260,92,432,158,0.8,0.0,12.74
True,True,,,433969,0,0,0,0,27.2,24,"[{'offset': 0, 'projected_percent': '27.3', 'likelihood': 2}, {'offset': 1, 'projected_percent': '27.6', 'likelihood': 2}, {'offset': 2, 'projected_percent': '27.9', 'likelihood': 2}]",,False,1,1,4.0,4.0,2,Zion,4.0,597,False,,,50,433969.jpg,4.0,False,Suzuki,1.9,False,,a,2,7,16,148100,10536,60565,4706,0.8,3.2,Suzuki,,108.0,2026-08-19,2002-08-21,False,p433969,360,0,0,1,5,0,0,0,0,0,15,3,80,115.6,0.0,0.0,11.6,8,43,0,0,4,0.00,0.01,0.01,5.45,,,,,,,[],,50,9,599,68,574,67,188,10,0.0,3.75,0.0,0.0,1.36,1.25,278,12,73,8,91,9,129,19,1.0,0.25,0.0
True,True,,,569577,0,0,0,0,0.2,-4,"[{'offset': 0, 'projected_percent': '0.2', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.1', 'likelihood': 1}]",,False,0,2,0.0,0.0,0,Triston,0.0,606,False,,,40,569577.jpg,0.0,False,Rowe,0.2,False,,a,2,7,0,12925,229,5937,682,0.0,0.0,Rowe,,241.0,2026-07-01,2006-10-02,False,p569577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,452,169,443,168,388,154,457,169,0.0,0.0,0.0,0.0,0.0,0.0,646,197,448,163,466,169,361,137,0.0,0.0,0.0
True,True,,,214590,0,0,0,0,1.9,-1,"[{'offset': 0, 'projected_percent': '1.9', 'likelihood': 1}, {'offset': 1, 'projected_percent': '1.9', 'likelihood': 1}, {'offset': 2, 'projected_percent': '1.9', 'likelihood': 1}]",,False,0,2,1.5,1.5,1,Aaron,1.5,611,False,,,45,214590.jpg,1.5,False,Wan-Bissaka,0.2,False,,a,2,7,6,17930,1077,7410,1077,0.3,1.3,Wan-Bissaka,,50.0,2026-08-21,1997-11-26,False,p214590,152,0,0,0,2,0,0,0,0,0,0,0,24,42.8,16.4,0.0,5.9,12,1,9,21,2,0.00,0.07,0.07,3.27,,,,,,,[],,209,85,232,80,434,175,273,103,0.0,0.0,0.04,0.04,1.94,1.18,453,97,231,85,271,97,319,119,1.18,0.0,12.43
True,True,0.0,0.0,119090,0,0,-1,1,-32.7,0,"[{'offset': 0, 'projected_percent': '-32.7', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-32.7', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-32.7', 'likelihood': -2}]",,False,0,3,0.0,0.0,0,Leon,0.0,618,False,Knee injury - Expected back 10 Oct,2026-09-09T09:30:08.229436Z,59,119090.jpg,0.0,False,Goretzka,0.0,False,,i,2,7,0,4621,12,4649,335,0.0,0.0,Goretzka,,80.0,2026-08-27,1995-02-06,False,p119090,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.avfc.co.uk/news/2026/september/18/prematch-team-news-for-spurs-showdown/,650,289,655,290,648,288,655,290,0.0,0.0,0.0,0.0,0.0,0.0,80,53,651,289,654,290,555,228,0.0,0.0,0.0
True,True,,,245719,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,2,0.0,0.0,0,Taylor,0.0,630,False,,,45,245719.jpg,0.0,False,Harwood-Bellis,0.0,False,,a,2,7,0,2101,124,933,127,0.0,0.0,Harwood-Bellis,,241.0,2026-09-01,2002-01-30,False,p245719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,496,192,492,191,443,181,501,192,0.0,0.0,0.0,0.0,0.0,0.0,470,110,496,189,510,192,582,198,0.0,0.0,0.0
True,True,,,638987,0,0,0,0,0.3,-3,"[{'offset': 0, 'projected_percent': '0.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.2', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.2', 'likelihood': 1}]",,False,0,3,0.7,0.7,1,Ibrahim,0.7,631,False,,,60,638987.jpg,1.0,False,Mbaye,0.1,False,,a,2,7,2,10173,665,4597,916,0.1,0.3,Mbaye,,189.0,2026-09-01,2008-01-24,False,p638987,33,0,0,0,3,0,0,0,0,0,0,0,8,9.0,15.2,19.0,4.3,0,1,1,2,0,0.02,0.13,0.15,1.64,,,,,,,[],,332,152,238,128,197,108,301,136,0.05,0.0,0.35,0.4,4.47,8.18,77,51,300,139,393,187,461,180,0.0,0.0,5.45
True,True,,,481283,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",2026-10-02T19:12:30.130761Z,False,0,1,1.0,1.0,0,James,0.0,667,False,,,40,481283.jpg,0.0,False,Wright,0.1,False,,a,2,7,0,4778,4778,397,397,0.0,0.0,Wright,,241.0,2023-03-31,2004-12-02,False,p481283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,438,45,429,26,373,21,443,45,0.0,0.0,0.0,0.0,0.0,0.0,628,69,434,44,452,45,451,51,0.0,0.0,0.0
True,True,,,457569,0,0,0,0,0.5,-18,"[{'offset': 0, 'projected_percent': '0.4', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.2', 'likelihood': 1}, {'offset': 2, 'projected_percent': '-0.2', 'likelihood': -1}]",,False,0,1,1.8,1.8,2,Đorđe,1.8,57,False,,,45,457569.jpg,1.8,False,Petrović,3.0,False,,a,3,91,9,110286,4303,120605,7934,0.4,2.0,Petrović,,190.0,2025-07-16,1999-10-08,False,p457569,450,0,0,0,8,0,0,0,0,0,11,0,45,92.2,0.0,0.0,9.2,6,43,0,0,5,0.00,0.00,0.00,6.95,,,,,,,[],,92,17,496,50,450,45,219,18,0.0,2.2,0.0,0.0,1.39,1.6,479,38,207,19,250,22,104,17,1.0,0.0,0.0
True,True,,,40383,0,0,0,0,4.4,4,"[{'offset': 0, 'projected_percent': '4.4', 'likelihood': 1}, {'offset': 1, 'projected_percent': '4.4', 'likelihood': 1}, {'offset': 2, 'projected_percent': '4.5', 'likelihood': 1}]",,False,0,1,0.0,0.0,0,Fraser,0.0,58,False,,,40,40383.jpg,0.0,False,Forster,3.5,False,,a,3,91,0,115422,6228,76916,5095,0.0,0.0,Forster,,241.0,2026-01-02,1988-03-17,False,p40383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,411,26,399,7,343,2,415,26,0.0,0.0,0.0,0.0,0.0,0.0,588,50,405,25,425,26,95,15,0.0,0.0,0.0
True,True,,,463981,0,0,0,0,-32.4,4,"[{'offset': 0, 'projected_percent': '-32.2', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-31.5', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-30.9', 'likelihood': -2}]",,False,0,2,2.8,2.8,4,James,2.8,60,False,,,55,463981.jpg,2.4,False,Hill,0.8,False,,a,3,91,12,30003,2262,42800,2206,0.5,2.2,Hill,,241.0,2022-01-05,2002-01-10,False,p463981,450,0,0,0,8,0,0,0,1,0,0,0,43,119.6,69.3,6.0,19.5,41,11,9,50,5,0.00,0.79,0.79,6.95,,,,,,,[],,44,19,75,14,291,104,92,29,0.0,0.0,0.16,0.16,1.39,1.6,147,16,139,52,196,78,206,79,1.0,0.0,10.0
True,True,,,494521,-1,1,-1,1,-0.3,-30,"[{'offset': 0, 'projected_percent': '-0.6', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-1.4', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-2.2', 'likelihood': -1}]",,False,0,2,2.2,2.2,2,Adrien,2.2,61,False,,,54,494521.jpg,2.0,False,Truffert,3.0,False,,a,3,91,10,55270,3401,157519,9236,0.4,1.9,Truffert,,73.0,2025-06-16,2001-11-20,False,p494521,450,0,0,0,8,0,0,0,1,0,0,2,53,104.6,70.5,39.0,21.5,28,24,17,45,5,0.11,0.29,0.40,6.95,,,,,,,[],,69,31,73,13,127,35,78,19,0.02,0.0,0.06,0.08,1.39,1.6,201,26,182,71,236,90,103,38,1.0,0.0,9.0
True,True,,,242882,-1,1,-1,1,-3.1,-5,"[{'offset': 0, 'projected_percent': '-3.9', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-6.4', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-8.8', 'likelihood': -1}]",,False,0,2,0.0,0.0,0,Bafodé,0.0,62,False,,,49,242882.jpg,0.0,False,Diakité,0.2,False,,a,3,91,0,7039,381,11797,732,0.0,0.0,Diakité,,73.0,2025-08-13,2001-01-06,False,p242882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,567,206,564,205,529,202,572,206,0.0,0.0,0.0,0.0,0.0,0.0,364,64,566,203,578,205,364,139,0.0,0.0,0.0
True,True,0.0,0.0,620487,0,0,-1,1,-3.7,0,"[{'offset': 0, 'projected_percent': '-3.7', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-3.7', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-3.7', 'likelihood': -1}]",,False,0,2,0.0,0.0,0,Veljko,0.0,63,False,Thigh injury - Unknown return date,2026-08-06T10:00:10.456051Z,49,620487.jpg,0.0,False,Milosavljevic,0.0,False,,i,3,91,0,322,16,828,31,0.0,0.0,Milosavljević,,190.0,2025-09-01,2007-06-28,False,p620487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.afcb.co.uk/news/2026/september/10/injury-news--updates-on-/,582,208,581,207,551,204,588,208,0.0,0.0,0.0,0.0,0.0,0.0,402,72,583,206,591,207,619,209,0.0,0.0,0.0
True,True,,,54469,0,0,0,0,0.3,-4,"[{'offset': 0, 'projected_percent': '0.3', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.2', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.2', 'likelihood': 1}]",,False,0,2,0.8,0.8,2,Adam,0.8,64,False,,,45,54469.jpg,0.8,False,Smith,0.1,False,,a,3,91,4,7091,293,7176,348,0.2,0.9,Smith,,241.0,2014-01-28,1991-04-29,False,p54469,434,0,0,0,8,0,0,0,3,0,0,0,14,43.6,44.4,4.0,9.1,16,15,5,21,5,0.01,0.09,0.10,6.70,,,,,,,[],,205,81,140,38,304,109,221,80,0.0,0.0,0.02,0.02,1.39,1.66,428,84,278,101,403,139,386,146,1.04,0.0,4.35
True,True,0.0,0.0,436893,0,0,-1,1,-10.5,0,"[{'offset': 0, 'projected_percent': '-10.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-10.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-10.5', 'likelihood': -1}]",,False,0,2,0.0,0.0,0,Julián,0.0,65,False,Thigh injury - Unknown return date,2026-08-09T08:00:05.645826Z,44,436893.jpg,0.0,False,Araujo Zúñiga,0.0,False,,i,3,91,0,407,23,1275,36,0.0,0.0,J.Araujo,,139.0,2024-08-13,2001-08-13,False,p436893,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.afcb.co.uk/news/2026/september/10/injury-news--updates-on-/,470,183,462,182,412,171,475,183,0.0,0.0,0.0,0.0,0.0,0.0,565,147,467,178,484,183,602,204,0.0,0.0,0.0
